gene_id,gene_name,tpm
AT3G18590,ENODL5,
AT3G18600,RH51,23
AT3G18610,NUCL2,4
AT3G18620,PAT11,4
AT3G18630,UNG,0.3
AT3G18640,AT3G18640,11
AT3G18660,GUX1,3
AT3G18670,AT3G18670,0.2
AT3G18680,AT3G18680,20
AT3G18690,MKS1,4
AT3G18700,AT3G18700,0.2
AT3G18710,PUB29,2
AT3G18715,IDL4,0.1
AT3G18720,AT3G18720,0.1
AT3G18730,TSK,0.2
AT3G18740,RPL30C,286
AT3G18750,WNK6,23
AT3G18760,AT3G18760,15
AT3G18770,ATG13B,5
AT3G18773,ATL77,3
AT3G18775,AT3G18775,
AT3G18780,ACT2,59
AT3G18790,AT3G18790,20
AT3G18800,AT3G18800,5
AT3G18810,PERK6,
AT3G18820,RABG3F,146
AT3G18830,PLT5,60
AT3G18840,PCMP-E92,0.1
AT3G18850,LPAT5,1
AT3G18860,AT3G18860,20
AT3G18870,AT3G18870,2
AT3G18880,AT3G18880,3
AT3G18890,TIC62,5
AT3G18900,AT3G18900,0.1
AT3G18905,AT3G18905,
AT3G18910,ETP2,5
AT3G18930,ATL65,5
AT3G18940,AT3G18940,12
AT3G18950,AT3G18950,2
AT3G18960,AT3G18960,14
AT3G18970,PCMP-E93,1
AT3G18980,ETP1,25
AT3G18990,VRN1,14
AT3G19000,AT3G19000,20
AT3G19002,AT3G19002,0.1
AT3G19010,AT3G19010,43
AT3G19020,PEX1,3
AT3G19030,AT3G19030,19
AT3G19040,TAF1,0.1
AT3G19050,KIN12D,0.3
AT3G19055,AT3G19055,
AT3G19070,AT3G19070,
AT3G19080,AT3G19080,5
AT3G19085,AT3G19085,
AT3G19100,CRK2,23
AT3G19120,AT3G19120,11
AT3G19130,RBP47B,46
AT3G19150,KRP6,43
AT3G19160,IPT8,
AT3G19170,PREP1,43
AT3G19180,CDP1,5
AT3G19184,AT3G19184,0.1
AT3G19190,ATG2,9
AT3G19200,AT3G19200,4
AT3G19210,CHR25,1
AT3G19220,SCO2,10
AT3G19230,AT3G19230,0.2
AT3G19240,AT3G19240,26
AT3G19250,AT3G19250,0.7
AT3G19260,LAG2,14
AT3G19270,CYP707A4,0.6
AT3G19274,AT3G19274,
AT3G19280,FUT11,3
AT3G19290,ABF4,33
AT3G19300,AT3G19300,1
AT3G19310,AT3G19310,
AT3G19320,AT3G19320,
AT3G19330,AT3G19330,2
AT3G19340,AT3G19340,16
AT3G19350,MPC,0.1
AT3G19360,AT3G19360,3
AT3G19370,AT3G19370,9
AT3G19380,PUB25,4
AT3G19390,RD21C,0.1
AT3G19400,RDL2,3
AT3G19410,AT3G19410,
AT3G19420,PTEN2A,56
AT3G19430,AT3G19430,
AT3G19440,AT3G19440,2
AT3G19450,CAD4,16
AT3G19460,AT3G19460,16
AT3G19470,AT3G19470,5
AT3G19480,PGDH3,4
AT3G19490,NHD1,35
AT3G19500,BHLH113,30
AT3G19508,AT3G19508,7
AT3G19510,HAT3.1,7
AT3G19515,AT3G19515,6
AT3G19520,AT3G19520,31
AT3G19530,AT3G19530,
AT3G19540,AT3G19540,9
AT3G19550,AT3G19550,38
AT3G19552,AT3G19552,0.3
AT3G19553,AT3G19553,24
AT3G19560,AT3G19560,
AT3G19570,SCO3,4
AT3G19580,AZF2,51
AT3G19590,BUB3.1,5
AT3G19610,AT3G19610,
AT3G19615,AT3G19615,1
AT3G19620,BXL5,0.1
AT3G19630,AT3G19630,17
AT3G19640,MRS2-3,25
AT3G19650,AT3G19650,22
AT3G19660,AT3G19660,9
AT3G19663,AT3G19663,0.9
AT3G19670,PRP40B,20
AT3G19680,AT3G19680,44
AT3G19690,AT3G19690,
AT3G19700,IKU2,0.1
AT3G19710,BCAT4,159
AT3G19720,ARC5,10
AT3G19740,AT3G19740,11
AT3G19760,EIF4A3,74
AT3G19770,VPS9A,12
AT3G19780,AT3G19780,5
AT3G19790,AT3G19790,18
AT3G19800,AT3G19800,59
AT3G19810,AT3G19810,18
AT3G19820,DIM,73
AT3G19830,NTMC2TYPE5.2,6
AT3G19840,MED35C,8
AT3G19850,AT3G19850,1
AT3G19860,BHLH121,29
AT3G19870,AT3G19870,7
AT3G19895,AT3G19895,12
AT3G19900,AT3G19900,74
AT3G19910,BBR,55
AT3G19920,AT3G19920,121
AT3G19930,STP4,17
AT3G19940,STP10,
AT3G19950,AT3G19950,14
AT3G19960,ATM1,61
AT3G19970,AT3G19970,9
AT3G19980,FYPP3,22
AT3G19990,AT3G19990,49
AT3G20000,TOM40-1,25
AT3G20010,CHR27,7
AT3G20015,ASPG2,2
AT3G20020,ATPRMT6,9
AT3G20030,AT3G20030,
AT3G20040,ATHXK4,2
AT3G20050,CCT1,41
AT3G20060,UBC19,56
AT3G20070,TTN9,7
AT3G20080,CYP705A15,12
AT3G20090,CYP705A18,3
AT3G20100,CYP705A19,34
AT3G20110,CYP705A20,0.1
AT3G20120,CYP705A21,7
AT3G20130,CYP705A22,3
AT3G20140,CYP705A23,2
AT3G20150,KIN12F,0.6
AT3G20170,AT3G20170,8
AT3G20180,AT3G20180,0.1
AT3G20190,PRK4,0.4
AT3G20200,AT3G20200,2
AT3G20210,dVPE,107
AT3G20220,AT3G20220,0.1
AT3G20230,AT3G20230,22
AT3G20240,AT3G20240,4
AT3G20250,APUM5,32
AT3G20260,AT3G20260,6
AT3G20270,AT3G20270,3
AT3G20280,AT3G20280,1
AT3G20290,EHD1,27
AT3G20300,AT3G20300,13
AT3G20310,ERF7,15
AT3G20320,TGD2,16
AT3G20330,PYRB,10
AT3G20340,AT3G20340,32
AT3G20350,AT3G20350,3
AT3G20362,AT3G20362,
AT3G20370,AT3G20370,0.1
AT3G20380,AT3G20380,
AT3G20390,AT3G20390,86
AT3G20395,AT3G20395,2
AT3G20400,EMB2743,
AT3G20410,CPK9,13
AT3G20420,RTL2,2
AT3G20430,AT3G20430,12
AT3G20440,SBE3,1
AT3G20450,AT3G20450,0.2
AT3G20460,AT3G20460,0.9
AT3G20470,GRP5,108
AT3G20475,MSH5,0.4
AT3G20480,LPXK,1
AT3G20490,AT3G20490,5
AT3G20500,PAP18,56
AT3G20510,FAX6,13
AT3G20520,GDPDL5,1
AT3G20530,PBL23,0.2
AT3G20540,POLGAMMA1,7
AT3G20550,DDL,41
AT3G20560,PDIL5-3,9
AT3G20570,ENODL9,
AT3G20580,COBL10,0.1
AT3G20590,AT3G20590,
AT3G20600,NDR1,2
AT3G20610,AT3G20610,
AT3G20620,AT3G20620,9
AT3G20630,UBP14,26
AT3G20640,BHLH123,2
AT3G20650,AT3G20650,13
AT3G20660,OCT4,22
AT3G20670,HTA13,10
AT3G20680,AT3G20680,5
AT3G20690,AT3G20690,
AT3G20710,AT3G20710,0.6
AT3G20720,AT3G20720,7
AT3G20730,PCMP-E94,0.2
AT3G20740,FIE,17
AT3G20750,GATA29,2
AT3G20760,NSE4B,0.2
AT3G20770,EIN3,89
AT3G20780,TOP6B,4
AT3G20790,AT3G20790,16
AT3G20800,AT3G20800,34
AT3G20810,JMJ30,66
AT3G20820,AT3G20820,16
AT3G20830,UCNL,3
AT3G20840,PLT1,0.4
AT3G20850,AT3G20850,
AT3G20860,NEK6,3
AT3G20865,AGP40,0.8
AT3G20870,ZTP29,15
AT3G20880,WIP4,0.1
AT3G20890,AT3G20890,9
AT3G20898,SMR13,0.7
AT3G20910,NFYA9,53
AT3G20920,AT3G20920,37
AT3G20930,AT3G20930,8
AT3G20935,CYP705A28,
AT3G20940,CYP705A30,
AT3G20950,CYP705A32,
AT3G20960,CYP705A33,0.3
AT3G20970,NIFU4,26
AT3G20978,AT3G20978,0.1
AT3G20980,AT3G20980,
AT3G20993,LCR56,
AT3G20997,LCR55,
AT3G21000,AT3G21000,0.2
AT3G21055,PSBTN,115
AT3G21060,RBL,6
AT3G21070,NADK1,16
AT3G21080,AT3G21080,
AT3G21090,ABCG15,40
AT3G21100,AT3G21100,5
AT3G21110,PUR7,6
AT3G21140,AT3G21140,12
AT3G21150,BBX32,1
AT3G21160,MNS2,8
AT3G21165,AT3G21165,
AT3G21170,AT3G21170,
AT3G21175,GATA24,10
AT3G21180,ACA9,
AT3G21190,MSR1,19
AT3G21200,GLUTRBP,25
AT3G21210,AT3G21210,
AT3G21215,AT3G21215,16
AT3G21220,MKK5,10
AT3G21230,4CL4,11
AT3G21240,4CL2,15
AT3G21250,MRP6,7
AT3G21260,GLTP3,1
AT3G21270,DOF3.1,5
AT3G21280,UBP7,6
AT3G21290,AT3G21290,7
AT3G21295,AT3G21295,7
AT3G21300,AT3G21300,1
AT3G21310,AT3G21310,1
AT3G21320,AT3G21320,0.4
AT3G21330,BHLH87,0.2
AT3G21350,MED6,17
AT3G21351,AT3G21351,1
AT3G21352,AT3G21352,0.2
AT3G21360,AT3G21360,9
AT3G21370,BGLU19,514
AT3G21371,AT3G21371,0.2
AT3G21380,JAL36,351
AT3G21390,AT3G21390,5
AT3G21400,AT3G21400,18
AT3G21410,FBW1,
AT3G21420,AT3G21420,14
AT3G21430,ALY3,7
AT3G21450,AT3G21450,
AT3G21460,GRXS10,0.5
AT3G21465,AT3G21465,7
AT3G21470,PCMP-E29,0.9
AT3G21473,AT3G21473,
AT3G21480,AT3G21480,2
AT3G21490,HIPP19,0.4
AT3G21500,DXPS1,45
AT3G21510,AHP1,20
AT3G21520,DMP1,313
AT3G21530,AT3G21530,2
AT3G21540,AT3G21540,4
AT3G21550,DMP2,57
AT3G21560,UGT84A2,75
AT3G21570,AT3G21570,
AT3G21580,ABCI12,5
AT3G21590,AT3G21590,0.1
AT3G21600,AT3G21600,13
AT3G21610,AT3G21610,22
AT3G21620,AT3G21620,0.5
AT3G21630,CERK1,15
AT3G21640,FKBP42,11
AT3G21650,B'ZETA,8
AT3G21660,AT3G21660,0.2
AT3G21670,NPF6.4,18
AT3G21680,AT3G21680,0.1
AT3G21690,DTX40,45
AT3G21700,SGP2,7
AT3G21710,VUP1,53
AT3G21720,ICL,568
AT3G21730,FOLB3,243
AT3G21740,APO4,9
AT3G21750,UGT71B1,33
AT3G21755,AT3G21755,1
AT3G21770,PER30,0.2
AT3G21790,UGT71B7,80
AT3G21800,UGT71B8,4
AT3G21805,AT3G21805,10
AT3G21810,AT3G21810,6
AT3G21820,ATXR2,6
AT3G21825,AT3G21825,0.1
AT3G21830,ASK8,0.4
AT3G21840,ASK7,0.9
AT3G21850,ASK9,2
AT3G21860,ASK10,4
AT3G21865,PEX22,39
AT3G21870,CYCU1-1,1
AT3G21890,MIP1B,0.4
AT3G21900,CRRSP16,
AT3G21910,CRRSP17,
AT3G21950,AT3G21950,
AT3G22010,CRRSP31,
AT3G22057,AT3G22057,
AT3G22060,CRRSP38,0.9
AT3G22072,AT3G22072,
AT3G22090,AT3G22090,
AT3G22100,BHLH117,0.4
AT3G22104,AT3G22104,2
AT3G22110,PAC1,99
AT3G22150,PCMP-E95,4
AT3G22160,VQ22,13
AT3G22170,FHY3,21
AT3G22180,PAT20,2
AT3G22190,IQD5,7
AT3G22200,POP2,50
AT3G22210,AT3G22210,9
AT3G22220,AT3G22220,9
AT3G22230,RPL27B,93
AT3G22231,PCC1,2
AT3G22235,AT3G22235,2
AT3G22240,AT3G22240,58
AT3G22250,UGT82A1,0.1
AT3G22260,AT3G22260,13
AT3G22270,PAT1H1,19
AT3G22275,JAZ13,3
AT3G22290,AT3G22290,34
AT3G22300,RPS10,14
AT3G22310,RH9,6
AT3G22320,NRPB5A,83
AT3G22330,RH53,22
AT3G22345,AT3G22345,
AT3G22360,AOX1B,0.2
AT3G22370,AOX1A,50
AT3G22380,TIC,53
AT3G22400,LOX5,24
AT3G22410,AT3G22410,5
AT3G22415,AT3G22415,3
AT3G22420,WNK2,12
AT3G22421,AT3G22421,
AT3G22425,HISN5A,15
AT3G22430,AT3G22430,6
AT3G22440,FRL4A,155
AT3G22450,AT3G22450,1
AT3G22460,OASA2,34
AT3G22470,AT3G22470,2
AT3G22480,PDF2,35
AT3G22490,RAB28,82
AT3G22500,ECP31,358
AT3G22510,AT3G22510,0.2
AT3G22520,AT3G22520,16
AT3G22540,AT3G22540,2
AT3G22550,FLZ8,14
AT3G22560,AT3G22560,10
AT3G22565,AT3G22565,0.5
AT3G22580,AT3G22580,
AT3G22590,CDC73,11
AT3G22600,AT3G22600,23
AT3G22620,AT3G22620,15
AT3G22630,PBD1,51
AT3G22640,PAP85,2321
AT3G22650,ATSFL61,
AT3G22660,EBP2,33
AT3G22680,RDM1,7
AT3G22690,AT3G22690,0.7
AT3G22700,AT3G22700,0.1
AT3G22720,AT3G22720,
AT3G22740,HMT3,35
AT3G22750,AT3G22750,35
AT3G22760,TCX3,2
AT3G22770,AT3G22770,
AT3G22780,TSO1,10
AT3G22790,NET1A,3
AT3G22800,LRX6,3
AT3G22810,AT3G22810,3
AT3G22820,EPFL5,0.1
AT3G22830,HSFA6B,0.8
AT3G22840,ELIP1,14
AT3G22845,AT3G22845,74
AT3G22850,AT3G22850,17
AT3G22860,TIF3C2,0.2
AT3G22880,DMC1,3
AT3G22886,MIR167A,3
AT3G22890,APS1,251
AT3G22900,NRPD7,6
AT3G22910,ACA13,8
AT3G22920,CYP26-1,
AT3G22930,CML11,0.3
AT3G22942,GG2,5
AT3G22950,ATARFC1,24
AT3G22960,PKP1,161
AT3G22961,AT3G22961,0.6
AT3G22970,AT3G22970,46
AT3G22980,AT3G22980,10
AT3G22990,LFR,22
AT3G23000,CIPK7,40
AT3G23010,AtRLP36,0.1
AT3G23020,AT3G23020,2
AT3G23030,IAA2,68
AT3G23050,IAA7,28
AT3G23060,AT3G23060,0.1
AT3G23070,CFM3A,8
AT3G23080,AT3G23080,25
AT3G23090,AT3G23090,88
AT3G23100,XRCC4,10
AT3G23110,AtRLP37,0.1
AT3G23120,AtRLP38,0.2
AT3G23123,AT3G23123,0.3
AT3G23130,SUP,0.1
AT3G23140,URO,
AT3G23150,ETR2,8
AT3G23160,AT3G23160,6
AT3G23165,LCR42,0.8
AT3G23167,LCR39,97
AT3G23170,AT3G23170,28
AT3G23175,AT3G23175,45
AT3G23180,AT3G23180,20
AT3G23190,AT3G23190,
AT3G23200,AT3G23200,3
AT3G23210,BHLH34,3
AT3G23230,ERF098,0.4
AT3G23240,ERF1B,1
AT3G23245,AT3G23245,
AT3G23250,MYB15,1
AT3G23255,AT3G23255,9
AT3G23260,AT3G23260,3
AT3G23270,AT3G23270,
AT3G23280,XBAT35,58
AT3G23290,LSH4,0.3
AT3G23300,AT3G23300,17
AT3G23310,AT3G23310,12
AT3G23320,AT3G23320,
AT3G23325,AT3G23325,30
AT3G23326,MIR853A,0.5
AT3G23330,PCMP-H32,2
AT3G23340,CKL10,23
AT3G23360,AT3G23360,1
AT3G23370,AT3G23370,0.6
AT3G23380,RIC5,
AT3G23390,RPL36AB,168
AT3G23400,PAP6,94
AT3G23410,FAO3,21
AT3G23420,AT3G23420,
AT3G23430,PHO1,19
AT3G23440,EDA6,1
AT3G23450,AT3G23450,11
AT3G23460,AT3G23460,2
AT3G23470,AT3G23470,0.8
AT3G23480,AT3G23480,2
AT3G23490,CYN,90
AT3G23530,AT3G23530,0.6
AT3G23540,AT3G23540,16
AT3G23550,DTX18,0.8
AT3G23560,DTX19,29
AT3G23570,AT3G23570,98
AT3G23580,RNR2A,25
AT3G23590,MED33A,9
AT3G23600,AT3G23600,156
AT3G23605,PUX12,16
AT3G23610,DSPTP1,3
AT3G23620,AT3G23620,24
AT3G23630,IPT7,0.1
AT3G23635,RTFL13,0.1
AT3G23640,HGL1,41
AT3G23660,AT3G23660,11
AT3G23670,KIN12B,0.8
AT3G23690,BHLH77,11
AT3G23700,AT3G23700,24
AT3G23710,TIC22L,6
AT3G23727,SCRL12,
AT3G23730,XTH16,7
AT3G23740,AT3G23740,0.1
AT3G23750,TMK4,16
AT3G23760,AT3G23760,12
AT3G23780,NRPD2,5
AT3G23790,AAE16,18
AT3G23800,SBP3,0.1
AT3G23805,RALFL24,8
AT3G23810,SAHH2,42
AT3G23820,GAE6,60
AT3G23830,RBG4,21
AT3G23840,CER26L,0.6
AT3G23860,AT3G23860,
AT3G23870,AT3G23870,2
AT3G23880,AT3G23880,0.1
AT3G23890,TOP2,1
AT3G23900,AT3G23900,15
AT3G23910,AT3G23910,5
AT3G23920,BAM1,224
AT3G23930,AT3G23930,0.6
AT3G23940,DHAD,26
AT3G23950,AT3G23950,
AT3G23955,AT3G23955,
AT3G23970,AT3G23970,0.2
AT3G23980,BLI,24
AT3G23990,CPN60,24
AT3G24000,PCMP-H87,4
AT3G24010,ING1,25
AT3G24020,DIR16,0.4
AT3G24030,THIM,11
AT3G24040,AT3G24040,14
AT3G24050,GATA1,58
AT3G24060,AT3G24060,
AT3G24065,AT3G24065,
AT3G24068,AT3G24068,0.6
AT3G24070,AT3G24070,30
AT3G24080,AT3G24080,34
AT3G24090,AT3G24090,0.8
AT3G24100,AT3G24100,68
AT3G24110,AT3G24110,0.3
AT3G24120,AT3G24120,19
AT3G24130,PME29,
AT3G24140,FAMA,6
AT3G24150,AT3G24150,11
AT3G24160,PMP,89
AT3G24170,ATGR1,53
AT3G24180,AT3G24180,42
AT3G24190,AT3G24190,14
AT3G24200,AT3G24200,23
AT3G24210,AT3G24210,0.4
AT3G24220,NCED6,16
AT3G24225,CLE19,0.1
AT3G24230,AT3G24230,
AT3G24240,RCH2,2
AT3G24250,AT3G24250,5
AT3G24255,AT3G24255,0.8
AT3G24280,SMAP2,0.1
AT3G24300,AMT1-3,0.1
AT3G24315,AtSec20,17
AT3G24320,MSH1,1
AT3G24340,CLSY4,2
AT3G24350,SYP32,18
AT3G24360,AT3G24360,0.7
AT3G24420,AT3G24420,76
AT3G24430,HCF101,18
AT3G24440,VIL1,9
AT3G24450,AT3G24450,1
AT3G24460,AT3G24460,3
AT3G24463,AT3G24463,1
AT3G24465,AT3G24465,
AT3G24480,LRX4,15
AT3G24490,AT3G24490,30
AT3G24495,MSH7,0.8
AT3G24500,MBF1C,41
AT3G24503,ALDH2C4,43
AT3G24506,AT3G24506,17
AT3G24508,AT3G24508,
AT3G24510,AT3G24510,0.4
AT3G24513,AT3G24513,0.2
AT3G24515,UBC37,0.9
AT3G24518,AT3G24518,0.1
AT3G24530,AT3G24530,16
AT3G24535,AT3G24535,0.6
AT3G24540,AT3G24540,0.3
AT3G24542,AT3G24542,0.3
AT3G24550,PERK1,42
AT3G24560,RSY3,2
AT3G24570,AT3G24570,9
AT3G24575,AT3G24575,
AT3G24590,PLSP1,13
AT3G24600,AT3G24600,0.1
AT3G24605,AT3G24605,2
AT3G24610,AT3G24610,
AT3G24612,AT3G24612,0.9
AT3G24620,ROPGEF8,
AT3G24630,AT3G24630,4
AT3G24640,AT3G24640,0.6
AT3G24650,ABI3,80
AT3G24660,TMKL1,5
AT3G24670,AT3G24670,4
AT3G24690,AT3G24690,0.2
AT3G24710,AT3G24710,
AT3G24715,AT3G24715,0.2
AT3G24730,AT3G24730,14
AT3G24740,AT3G24740,25
AT3G24750,AT3G24750,1
AT3G24760,AT3G24760,4
AT3G24770,CLE41,9
AT3G24780,AT3G24780,0.1
AT3G24790,PBL25,
AT3G24800,PRT1,16
AT3G24810,KRP5,6
AT3G24820,AT3G24820,10
AT3G24830,RPL13AB,248
AT3G24840,AT3G24840,6
AT3G24860,AT3G24860,7
AT3G24870,EAF1B,1
AT3G24880,EAF1A,1
AT3G24890,VAMP728,3
AT3G24900,AtRLP39,
AT3G24929,AT3G24929,0.7
AT3G24982,ATRLP40,0.1
AT3G25010,AtRLP41,1
AT3G25011,AT3G25011,2
AT3G25013,AT3G25013,3
AT3G25020,AtRLP42,1
AT3G25030,AT3G25030,2
AT3G25040,ERD2B,26
AT3G25050,XTH3,6
AT3G25060,PCMP-E96,0.5
AT3G25070,RIN4,11
AT3G25080,AT3G25080,
AT3G25100,CDC45,0.3
AT3G25110,FATA,36
AT3G25120,AT3G25120,18
AT3G25130,AT3G25130,0.2
AT3G25140,GAUT8,29
AT3G25150,AT3G25150,24
AT3G25160,AT3G25160,21
AT3G25165,RALFL25,
AT3G25170,RALFL26,0.1
AT3G25180,CYP82G1,
AT3G25190,AT3G25190,
AT3G25210,AT3G25210,4
AT3G25220,FKBP15-1,64
AT3G25221,AT3G25221,0.4
AT3G25230,ROF1,60
AT3G25240,AT3G25240,
AT3G25250,OXI1,2
AT3G25260,NPF4.1,60
AT3G25265,LCR4,
AT3G25270,AT3G25270,0.5
AT3G25280,NPF4.2,0.2
AT3G25290,AT3G25290,75
AT3G25400,AT3G25400,6
AT3G25410,BASS3,12
AT3G25420,SCPL21,
AT3G25430,AT3G25430,4
AT3G25440,AT3G25440,6
AT3G25470,AT3G25470,30
AT3G25480,STR4A,16
AT3G25490,WAKL16,0.1
AT3G25493,AT3G25493,0.1
AT3G25500,FH1,8
AT3G25510,AT3G25510,0.1
AT3G25520,ATL5,221
AT3G25530,GLYR1,34
AT3G25540,LAG1,7
AT3G25545,AT3G25545,11
AT3G25550,AT3G25550,
AT3G25560,NIK2,2
AT3G25570,SAMDC3,3
AT3G25573,AT3G25573,0.3
AT3G25577,AT3G25577,1
AT3G25580,AT3G25580,9
AT3G25585,AAPT2,43
AT3G25590,AT3G25590,1
AT3G25597,AT3G25597,3
AT3G25600,CML16,5
AT3G25610,ALA10,0.7
AT3G25620,ABCG21,1
AT3G25640,AT3G25640,2
AT3G25655,IDL1,0.1
AT3G25660,GATA,16
AT3G25670,AT3G25670,0.2
AT3G25680,AT3G25680,6
AT3G25690,CHUP1,38
AT3G25700,AT3G25700,2
AT3G25710,BHLH32,4
AT3G25717,RTFL16,9
AT3G25730,ARF14,0.3
AT3G25740,MAP1C,5
AT3G25750,AT3G25750,
AT3G25760,AOC1,0.1
AT3G25770,AOC2,0.7
AT3G25780,AOC3,6
AT3G25790,HHO1,
AT3G25800,PP2AA2,45
AT3G25805,AT3G25805,12
AT3G25810,TPS24,3
AT3G25840,AT3G25840,31
AT3G25855,AT3G25855,0.6
AT3G25860,LTA2,28
AT3G25870,AT3G25870,22
AT3G25880,AT3G25880,2
AT3G25882,NIMIN-2,8
AT3G25890,ERF119,15
AT3G25900,HMT-1,1
AT3G25905,CLE27,0.3
AT3G25910,AT3G25910,75
AT3G25920,RPL15,79
AT3G25930,AT3G25930,4
AT3G25940,AT3G25940,8
AT3G25950,AT3G25950,9
AT3G25970,PCMP-E46,1
AT3G25980,MAD2,4
AT3G25990,GT-4,1
AT3G26000,SKIP14,24
AT3G26010,AT3G26010,0.3
AT3G26020,AT3G26020,10
AT3G26030,B'DELTA,21
AT3G26040,AT3G26040,1
AT3G26050,AT3G26050,0.5
AT3G26060,ATPRX Q,83
AT3G26070,PAP4,106
AT3G26080,AT3G26080,14
AT3G26085,AT3G26085,17
AT3G26090,RGS1,19
AT3G26100,AT3G26100,66
AT3G26110,AT3G26110,0.4
AT3G26115,AT3G26115,2
AT3G26120,TEL1,0.3
AT3G26130,AT3G26130,0.4
AT3G26135,AT3G26135,8
AT3G26140,AT3G26140,2
AT3G26147,AT3G26147,2
AT3G26150,CYP71B16,1
AT3G26160,CYP71B17,0.5
AT3G26170,CYP71B19,10
AT3G26180,CYP71B20,17
AT3G26190,CYP71B21,0.1
AT3G26200,CYP71B22,1
AT3G26210,CYP71B23,4
AT3G26220,CYP71B3,15
AT3G26230,CYP71B24,2
AT3G26235,AT3G26235,
AT3G26237,AT3G26237,0.1
AT3G26240,AT3G26240,3
AT3G26250,AT3G26250,0.1
AT3G26270,CYP71B25,0.1
AT3G26280,CYP71B4,14
AT3G26290,CYP71B26,25
AT3G26300,CYP71B34,8
AT3G26310,CYP71B35,2
AT3G26320,CYP71B36,0.1
AT3G26330,CYP71B37,66
AT3G26340,PBE2,18
AT3G26350,AT3G26350,1
AT3G26360,AT3G26360,21
AT3G26370,PAGR,16
AT3G26380,AT3G26380,28
AT3G26390,AT3G26390,
AT3G26395,AT3G26395,39
AT3G26400,EIF4B1,30
AT3G26410,TRM11,5
AT3G26420,RZ1A,
AT3G26430,AT3G26430,0.3
AT3G26440,AT3G26440,31
AT3G26460,AT3G26460,0.3
AT3G26470,AT3G26470,0.7
AT3G26480,AT3G26480,2
AT3G26490,AT3G26490,0.7
AT3G26500,PIRL2,3
AT3G26510,AT3G26510,11
AT3G26520,TIP1-2,150
AT3G26539,AT3G26539,3
AT3G26540,PCMP-A5,2
AT3G26550,AT3G26550,
AT3G26560,AT3G26560,16
AT3G26570,PHT2;1,19
AT3G26580,AT3G26580,223
AT3G26590,DTX29,2
AT3G26600,ARO4,11
AT3G26610,AT3G26610,
AT3G26612,AT3G26612,6
AT3G26616,AT3G26616,0.2
AT3G26618,ERF1-3,11
AT3G26620,LBD23,
AT3G26630,PCMP-A6,13
AT3G26640,LWD2,9
AT3G26650,GAPA1,259
AT3G26670,AT3G26670,18
AT3G26680,SNM1,2
AT3G26690,NUDT13,14
AT3G26700,AT3G26700,3
AT3G26710,CCB1,27
AT3G26720,AT3G26720,15
AT3G26730,AT3G26730,26
AT3G26740,CCL,557
AT3G26742,AT3G26742,1
AT3G26744,SCRM,58
AT3G26747,AT3G26747,
AT3G26750,AT3G26750,3
AT3G26760,AT3G26760,0.1
AT3G26770,AT3G26770,48
AT3G26780,AT3G26780,17
AT3G26782,PCMP-H34,4
AT3G26790,FUS3,84
AT3G26800,AT3G26800,0.2
AT3G26810,AFB2,16
AT3G26815,MIR169K,
AT3G26818,MIR169M,
AT3G26820,AT3G26820,0.1
AT3G26830,CYP71B15,4
AT3G26840,AT3G26840,13
AT3G26850,AT3G26850,7
AT3G26855,AT3G26855,0.1
AT3G26860,SPH23,0.1
AT3G26870,SPH22,
AT3G26880,SPH21,
AT3G26890,AT3G26890,16
AT3G26900,SKL1,18
AT3G26910,AT3G26910,9
AT3G26920,AT3G26920,8
AT3G26922,AT3G26922,2
AT3G26930,AT3G26930,0.1
AT3G26932,DRB3,10
AT3G26934,AT3G26934,
AT3G26935,PAT07,19
AT3G26940,CDG1,2
AT3G26950,AT3G26950,22
AT3G26960,AT3G26960,1
AT3G26980,MUB4,31
AT3G26990,AT3G26990,10
AT3G27000,ARP2,7
AT3G27010,TCP20,10
AT3G27020,YSL6,49
AT3G27025,AT3G27025,8
AT3G27027,AT3G27027,2
AT3G27030,AT3G27030,113
AT3G27040,AT3G27040,
AT3G27050,AT3G27050,6
AT3G27060,TSO2,5
AT3G27080,TOM20-3,20
AT3G27090,AT3G27090,61
AT3G27100,AT3G27100,13
AT3G27110,AT3G27110,42
AT3G27120,FIGL1,2
AT3G27140,AT3G27140,
AT3G27150,AT3G27150,0.3
AT3G27160,GHS1,25
AT3G27170,CLC-B,0.4
AT3G27180,AT3G27180,5
AT3G27185,AT3G27185,0.1
AT3G27190,UKL2,14
AT3G27200,AT3G27200,153
AT3G27210,Y-2,24
AT3G27220,AT3G27220,19
AT3G27230,AT3G27230,17
AT3G27240,CYC11,31
AT3G27250,AT3G27250,
AT3G27260,GTE8,39
AT3G27270,AT3G27270,0.5
AT3G27280,PHB4,9
AT3G27290,AT3G27290,2
AT3G27300,G6PD5,29
AT3G27310,PUX1,34
AT3G27320,CXE11,13
AT3G27325,AT3G27325,6
AT3G27329,AT3G27329,
AT3G27330,AT3G27330,3
AT3G27331,AT3G27331,
AT3G27340,AT3G27340,30
AT3G27350,AT3G27350,14
AT3G27360,HTR2,9
AT3G27380,SDH2-1,33
AT3G27390,AT3G27390,11
AT3G27400,AT3G27400,0.2
AT3G27410,AT3G27410,0.1
AT3G27415,AT3G27415,0.1
AT3G27420,AT3G27420,22
AT3G27425,AT3G27425,
AT3G27430,PBB1,61
AT3G27440,UKL5,4
AT3G27460,AT3G27460,8
AT3G27470,AT3G27470,6
AT3G27473,AT3G27473,0.2
